
02/02/18 21:19:40 INFO BBMain: *********************
02/02/18 21:19:40 INFO BBMain: berry boiler starting
02/02/18 21:19:40 INFO BBMain: *********************
02/02/18 21:19:40 INFO BBMain: dir = /home/pi/rpi-boiler
02/02/18 21:19:40 INFO BBSettings: Loaded from settings.json
02/02/18 21:19:40 INFO BBController: new (BBEvent0 0:0:0, 24:0:0, 0)
02/02/18 21:19:41 INFO BBController: Controller thread started
02/02/18 21:19:41 INFO BBMain: Threads
02/02/18 21:19:41 INFO BBMain: 		MainThread
02/02/18 21:19:41 INFO BBMain: 		BBController
02/02/18 21:19:41 INFO BBMain: 		BBLed_21
02/02/18 21:19:41 INFO BBWebUI: Starting bjoern server
02/02/18 21:19:41 INFO BBController: Tick 0 => 0; wifi = 35%
02/05/18 10:57:31 INFO BBController: Tick 0 => 0; wifi = 38%
02/05/18 10:59:31 INFO BBController: Tick 0 => 0; wifi = 37%
02/05/18 11:01:31 INFO BBController: Tick 0 => 0; wifi = 37%
02/05/18 11:03:31 INFO BBController: Tick 0 => 0; wifi = 38%
02/05/18 11:05:31 INFO BBController: Tick 0 => 0; wifi = 45%
02/05/18 11:07:31 INFO BBController: Tick 0 => 0; wifi = 40%
02/05/18 11:09:31 INFO BBController: Tick 0 => 0; wifi = 50%
02/05/18 11:11:31 INFO BBController: Tick 0 => 0; wifi = 47%
02/05/18 11:13:31 INFO BBController: Tick 0 => 0; wifi = 48%
02/05/18 11:15:31 INFO BBController: Tick 0 => 0; wifi = 45%
02/05/18 11:17:31 INFO BBController: Tick 0 => 0; wifi = 48%
02/05/18 11:19:31 INFO BBController: Tick 0 => 0; wifi = 47%
02/05/18 11:21:31 INFO BBController: Tick 0 => 0; wifi = 45%
02/05/18 11:23:31 INFO BBController: Tick 0 => 0; wifi = 45%
02/05/18 11:25:31 INFO BBController: Tick 0 => 0; wifi = 44%
02/05/18 11:27:31 INFO BBController: Tick 0 => 0; wifi = 47%
02/05/18 11:29:31 INFO BBController: Tick 0 => 0; wifi = 47%
02/05/18 11:31:31 INFO BBController: Tick 0 => 0; wifi = 48%
02/05/18 11:33:31 INFO BBController: Tick 0 => 0; wifi = 45%
02/05/18 11:35:31 INFO BBController: Tick 0 => 0; wifi = 48%
02/05/18 11:37:31 INFO BBController: Tick 0 => 0; wifi = 48%
02/05/18 11:39:31 INFO BBController: Tick 0 => 0; wifi = 48%
02/05/18 11:41:31 INFO BBController: Tick 0 => 0; wifi = 47%
02/05/18 11:43:31 INFO BBController: Tick 0 => 0; wifi = 48%
02/05/18 11:45:31 INFO BBController: Tick 0 => 0; wifi = 47%
02/05/18 11:47:31 INFO BBController: Tick 0 => 0; wifi = 47%
02/05/18 11:49:31 INFO BBController: Tick 0 => 0; wifi = 48%
02/05/18 11:51:31 INFO BBController: Tick 0 => 0; wifi = 45%
02/05/18 11:53:31 INFO BBController: Tick 0 => 0; wifi = 45%
02/05/18 11:55:32 INFO BBController: Tick 0 => 0; wifi = 44%
02/05/18 11:57:32 INFO BBController: Tick 0 => 0; wifi = 45%
02/05/18 11:59:32 INFO BBController: Tick 0 => 0; wifi = 45%
02/05/18 12:01:32 INFO BBController: Tick 0 => 0; wifi = 44%
02/05/18 12:03:32 INFO BBController: Tick 0 => 0; wifi = 45%
02/05/18 12:05:32 INFO BBController: Tick 0 => 0; wifi = 45%
02/05/18 12:07:32 INFO BBController: Tick 0 => 0; wifi = 45%
02/05/18 12:09:32 INFO BBController: Tick 0 => 0; wifi = 45%
02/05/18 12:11:32 INFO BBController: Tick 0 => 0; wifi = 44%
02/05/18 12:13:32 INFO BBController: Tick 0 => 0; wifi = 44%
02/05/18 12:15:32 INFO BBController: Tick 0 => 0; wifi = 45%
02/05/18 12:17:32 INFO BBController: Tick 0 => 0; wifi = 45%
02/05/18 12:19:32 INFO BBController: Tick 0 => 0; wifi = 44%
02/05/18 12:21:32 INFO BBController: Tick 0 => 0; wifi = 48%
02/05/18 12:23:32 INFO BBController: Tick 0 => 0; wifi = 47%
02/05/18 12:25:32 INFO BBController: Tick 0 => 0; wifi = 48%
02/05/18 12:27:32 INFO BBController: Tick 0 => 0; wifi = 48%
02/05/18 12:29:32 INFO BBController: Tick 0 => 0; wifi = 48%
02/05/18 12:31:32 INFO BBController: Tick 0 => 0; wifi = 48%
02/05/18 12:33:32 INFO BBController: Tick 0 => 0; wifi = 48%
02/05/18 12:35:32 INFO BBController: Tick 0 => 0; wifi = 48%
02/05/18 12:37:32 INFO BBController: Tick 0 => 0; wifi = 50%
02/05/18 12:39:32 INFO BBController: Tick 0 => 0; wifi = 48%
02/05/18 12:41:32 INFO BBController: Tick 0 => 0; wifi = 48%
02/05/18 12:43:32 INFO BBController: Tick 0 => 0; wifi = 48%
02/05/18 12:45:32 INFO BBController: Tick 0 => 0; wifi = 48%
02/05/18 12:47:32 INFO BBController: Tick 0 => 0; wifi = 50%
02/05/18 12:49:32 INFO BBController: Tick 0 => 0; wifi = 48%
02/05/18 12:51:32 INFO BBController: Tick 0 => 0; wifi = 48%
02/05/18 12:53:32 INFO BBController: Tick 0 => 0; wifi = 48%
02/05/18 12:55:32 INFO BBController: Tick 0 => 0; wifi = 48%
02/05/18 12:57:32 INFO BBController: Tick 0 => 0; wifi = 50%
02/05/18 12:59:32 INFO BBController: Tick 0 => 0; wifi = 48%
02/05/18 13:01:32 INFO BBController: Tick 0 => 0; wifi = 48%
02/05/18 13:03:32 INFO BBController: Tick 0 => 0; wifi = 50%
02/05/18 13:05:32 INFO BBController: Tick 0 => 0; wifi = 45%
02/05/18 13:07:32 INFO BBController: Tick 0 => 0; wifi = 45%
02/05/18 13:09:32 INFO BBController: Tick 0 => 0; wifi = 47%
02/05/18 13:11:32 INFO BBController: Tick 0 => 0; wifi = 47%
02/05/18 13:13:32 INFO BBController: Tick 0 => 0; wifi = 47%
02/05/18 13:15:32 INFO BBController: Tick 0 => 0; wifi = 48%
02/05/18 13:17:32 INFO BBController: Tick 0 => 0; wifi = 48%
02/05/18 13:19:32 INFO BBController: Tick 0 => 0; wifi = 47%
02/05/18 13:21:32 INFO BBController: Tick 0 => 0; wifi = 47%
02/05/18 13:23:32 INFO BBController: Tick 0 => 0; wifi = 47%
02/05/18 13:25:32 INFO BBController: Tick 0 => 0; wifi = 48%
02/05/18 13:27:32 INFO BBController: Tick 0 => 0; wifi = 44%
02/05/18 13:29:32 INFO BBController: Tick 0 => 0; wifi = 40%
02/05/18 13:31:32 INFO BBController: Tick 0 => 0; wifi = 44%
02/05/18 13:33:32 INFO BBController: Tick 0 => 0; wifi = 48%
02/05/18 13:35:32 INFO BBController: Tick 0 => 0; wifi = 45%
02/05/18 13:37:32 INFO BBController: Tick 0 => 0; wifi = 45%
02/05/18 13:39:32 INFO BBController: Tick 0 => 0; wifi = 42%
02/05/18 13:41:32 INFO BBController: Tick 0 => 0; wifi = 40%
02/05/18 13:43:32 INFO BBController: Tick 0 => 0; wifi = 44%
02/05/18 13:45:32 INFO BBController: Tick 0 => 0; wifi = 42%
02/05/18 13:47:32 INFO BBController: Tick 0 => 0; wifi = 42%
02/05/18 13:49:32 INFO BBController: Tick 0 => 0; wifi = 42%
02/05/18 13:51:32 INFO BBController: Tick 0 => 0; wifi = 44%
02/05/18 13:53:32 INFO BBController: Tick 0 => 0; wifi = 44%
02/05/18 13:55:32 INFO BBController: Tick 0 => 0; wifi = 44%
02/05/18 13:57:32 INFO BBController: Tick 0 => 0; wifi = 44%
02/05/18 13:59:32 INFO BBController: Tick 0 => 0; wifi = 45%
02/05/18 14:01:32 INFO BBController: Tick 0 => 0; wifi = 45%
02/05/18 14:03:32 INFO BBController: Override event expired, deleting (BBEvent11 421616:3:26, 421622:3:26, 0)
02/05/18 14:03:32 INFO BBController: Tick 0 => 0; wifi = 47%
02/05/18 14:05:32 INFO BBController: Tick 0 => 0; wifi = 45%
02/05/18 14:07:32 INFO BBController: Tick 0 => 0; wifi = 47%
02/05/18 14:09:32 INFO BBController: Tick 0 => 0; wifi = 45%
02/05/18 14:11:32 INFO BBController: Tick 0 => 0; wifi = 45%
02/05/18 14:13:32 INFO BBController: Tick 0 => 0; wifi = 48%
02/05/18 14:15:32 INFO BBController: Tick 0 => 0; wifi = 44%
02/05/18 14:17:32 INFO BBController: Tick 0 => 0; wifi = 44%
02/05/18 14:19:32 INFO BBController: Tick 0 => 0; wifi = 41%
02/05/18 14:21:32 INFO BBController: Tick 0 => 0; wifi = 42%
02/05/18 14:23:32 INFO BBController: Tick 0 => 0; wifi = 44%
02/05/18 14:25:32 INFO BBController: Tick 0 => 0; wifi = 45%
02/05/18 14:27:32 INFO BBController: Tick 0 => 0; wifi = 45%
02/05/18 14:29:33 INFO BBController: Tick 0 => 0; wifi = 44%
02/05/18 14:31:33 INFO BBController: Tick 0 => 0; wifi = 44%
02/05/18 14:33:33 INFO BBController: Tick 0 => 0; wifi = 45%
02/05/18 14:35:33 INFO BBController: Tick 0 => 0; wifi = 45%
02/05/18 14:37:33 INFO BBController: Tick 0 => 0; wifi = 44%
02/05/18 14:39:33 INFO BBController: Tick 0 => 0; wifi = 42%
02/05/18 14:41:33 INFO BBController: Tick 0 => 0; wifi = 44%
02/05/18 14:43:33 INFO BBController: Tick 0 => 0; wifi = 44%
02/05/18 14:45:33 INFO BBController: Tick 0 => 0; wifi = 44%
02/05/18 14:47:33 INFO BBController: Tick 0 => 0; wifi = 40%
02/05/18 14:49:33 INFO BBController: Tick 0 => 0; wifi = 41%
02/05/18 14:51:33 INFO BBController: Tick 0 => 0; wifi = 37%
02/05/18 14:52:15 INFO BBWebUI: <Request 'http://homefire.cf/get_status' [GET]> from 192.168.0.26
02/05/18 14:52:16 INFO BBWebUI: <Request 'http://homefire.cf/set_override_event/1517842335/1517863935/100.0' [GET]> from 192.168.0.26
02/05/18 14:52:16 INFO BBController: new (BBEvent12 421622:52:15, 421628:52:15, 100)
02/05/18 14:52:16 INFO BBController: Tick 1 => 1; wifi = 61%
02/05/18 14:54:16 INFO BBController: Tick 1 => 1; wifi = 35%
02/05/18 14:56:16 INFO BBController: Tick 1 => 1; wifi = 40%
02/05/18 14:58:16 INFO BBController: Tick 1 => 1; wifi = 44%
02/05/18 15:00:16 INFO BBController: Tick 1 => 1; wifi = 45%
02/05/18 15:02:16 INFO BBController: Tick 1 => 1; wifi = 44%
02/05/18 15:04:16 INFO BBController: Tick 1 => 1; wifi = 38%
02/05/18 15:06:16 INFO BBController: Tick 1 => 1; wifi = 44%
02/05/18 15:08:16 INFO BBController: Tick 1 => 1; wifi = 45%
02/05/18 15:10:16 INFO BBController: Tick 1 => 1; wifi = 44%
02/05/18 15:12:16 INFO BBController: Tick 1 => 1; wifi = 44%
02/05/18 15:14:16 INFO BBController: Tick 1 => 1; wifi = 44%
02/05/18 15:16:16 INFO BBController: Tick 1 => 1; wifi = 47%
02/05/18 15:18:16 INFO BBController: Tick 1 => 1; wifi = 41%
02/05/18 15:20:16 INFO BBController: Tick 1 => 1; wifi = 44%
02/05/18 15:22:16 INFO BBController: Tick 1 => 1; wifi = 44%
02/05/18 15:24:16 INFO BBController: Tick 1 => 1; wifi = 45%
02/05/18 15:26:16 INFO BBController: Tick 1 => 1; wifi = 44%
02/05/18 15:28:16 INFO BBController: Tick 1 => 1; wifi = 45%
02/05/18 15:30:16 INFO BBController: Tick 1 => 1; wifi = 45%
02/05/18 15:32:16 INFO BBController: Tick 1 => 1; wifi = 50%
02/05/18 15:34:16 INFO BBController: Tick 1 => 1; wifi = 50%
02/05/18 15:36:16 INFO BBController: Tick 1 => 1; wifi = 44%
02/05/18 15:38:16 INFO BBController: Tick 1 => 1; wifi = 48%
02/05/18 15:40:16 INFO BBController: Tick 1 => 1; wifi = 45%
02/05/18 15:42:16 INFO BBController: Tick 1 => 1; wifi = 45%
02/05/18 15:44:16 INFO BBController: Tick 1 => 1; wifi = 48%
02/05/18 15:46:16 INFO BBController: Tick 1 => 1; wifi = 45%
02/05/18 15:48:16 INFO BBController: Tick 1 => 1; wifi = 48%
02/05/18 15:48:32 INFO BBWebUI: <Request 'http://homefire.cf/get_status' [GET]> from 192.168.0.26
02/05/18 15:50:16 INFO BBController: Tick 1 => 1; wifi = 47%
02/05/18 15:52:16 INFO BBController: Tick 1 => 1; wifi = 48%
02/05/18 15:54:16 INFO BBController: Tick 1 => 1; wifi = 47%
02/05/18 15:56:16 INFO BBController: Tick 1 => 1; wifi = 45%
02/05/18 15:58:16 INFO BBController: Tick 1 => 1; wifi = 45%
02/05/18 16:00:16 INFO BBController: Tick 1 => 1; wifi = 45%
02/05/18 16:02:16 INFO BBController: Tick 1 => 1; wifi = 45%
02/05/18 16:04:16 INFO BBController: Tick 1 => 1; wifi = 44%
02/05/18 16:06:16 INFO BBController: Tick 1 => 1; wifi = 48%
02/05/18 16:08:16 INFO BBController: Tick 1 => 1; wifi = 47%
02/05/18 16:10:16 INFO BBController: Tick 1 => 1; wifi = 45%
02/05/18 16:12:16 INFO BBController: Tick 1 => 1; wifi = 45%
02/05/18 16:14:17 INFO BBController: Tick 1 => 1; wifi = 47%
02/05/18 16:16:17 INFO BBController: Tick 1 => 1; wifi = 45%
02/05/18 16:18:17 INFO BBController: Tick 1 => 1; wifi = 45%
02/05/18 16:20:17 INFO BBController: Tick 1 => 1; wifi = 44%
02/05/18 16:22:17 INFO BBController: Tick 1 => 1; wifi = 45%
02/05/18 16:24:17 INFO BBController: Tick 1 => 1; wifi = 44%
02/05/18 16:26:17 INFO BBController: Tick 1 => 1; wifi = 44%
02/05/18 16:28:17 INFO BBController: Tick 1 => 1; wifi = 45%
02/05/18 16:30:17 INFO BBController: Tick 1 => 1; wifi = 45%
02/05/18 16:32:17 INFO BBController: Tick 1 => 1; wifi = 44%
02/05/18 16:34:17 INFO BBController: Tick 1 => 1; wifi = 45%
02/05/18 16:36:17 INFO BBController: Tick 1 => 1; wifi = 45%
02/05/18 16:38:17 INFO BBController: Tick 1 => 1; wifi = 47%
02/05/18 16:40:17 INFO BBController: Tick 1 => 1; wifi = 44%
02/05/18 16:42:17 INFO BBController: Tick 1 => 1; wifi = 45%
02/05/18 16:44:17 INFO BBController: Tick 1 => 1; wifi = 45%
02/05/18 16:46:17 INFO BBController: Tick 1 => 1; wifi = 44%
02/05/18 16:48:17 INFO BBController: Tick 1 => 1; wifi = 45%
02/05/18 16:50:17 INFO BBController: Tick 1 => 1; wifi = 47%
02/05/18 16:52:17 INFO BBController: Tick 1 => 1; wifi = 47%
02/05/18 16:54:17 INFO BBController: Tick 1 => 1; wifi = 45%
02/05/18 16:56:17 INFO BBController: Tick 1 => 1; wifi = 42%
02/05/18 16:58:17 INFO BBController: Tick 1 => 1; wifi = 48%
02/05/18 17:00:17 INFO BBController: Tick 1 => 1; wifi = 47%
02/05/18 17:02:17 INFO BBController: Tick 1 => 1; wifi = 37%
02/05/18 17:04:17 INFO BBController: Tick 1 => 1; wifi = 48%
02/05/18 17:06:17 INFO BBController: Tick 1 => 1; wifi = 44%
02/05/18 17:08:17 INFO BBController: Tick 1 => 1; wifi = 45%
02/05/18 17:10:17 INFO BBController: Tick 1 => 1; wifi = 41%
02/05/18 17:12:17 INFO BBController: Tick 1 => 1; wifi = 42%
02/05/18 17:14:17 INFO BBController: Tick 1 => 1; wifi = 42%
02/05/18 17:16:17 INFO BBController: Tick 1 => 1; wifi = 41%
02/05/18 17:18:17 INFO BBController: Tick 1 => 1; wifi = 44%
02/05/18 17:20:17 INFO BBController: Tick 1 => 1; wifi = 42%
02/05/18 17:22:17 INFO BBController: Tick 1 => 1; wifi = 50%
02/05/18 17:24:17 INFO BBController: Tick 1 => 1; wifi = 51%
02/05/18 17:26:17 INFO BBController: Tick 1 => 1; wifi = 50%
02/05/18 17:28:17 INFO BBController: Tick 1 => 1; wifi = 42%
02/05/18 17:30:17 INFO BBController: Tick 1 => 1; wifi = 51%
02/05/18 17:32:17 INFO BBController: Tick 1 => 1; wifi = 50%
02/05/18 17:34:17 INFO BBController: Tick 1 => 1; wifi = 47%
02/05/18 17:36:17 INFO BBController: Tick 1 => 1; wifi = 48%
02/05/18 17:38:17 INFO BBController: Tick 1 => 1; wifi = 51%
02/05/18 17:40:17 INFO BBController: Tick 1 => 1; wifi = 50%
02/05/18 17:42:17 INFO BBController: Tick 1 => 1; wifi = 52%
02/05/18 17:44:17 INFO BBController: Tick 1 => 1; wifi = 52%
02/05/18 17:46:17 INFO BBController: Tick 1 => 1; wifi = 47%
02/05/18 17:48:17 INFO BBController: Tick 1 => 1; wifi = 48%
02/05/18 17:50:17 INFO BBController: Tick 1 => 1; wifi = 48%
02/05/18 17:52:17 INFO BBController: Tick 1 => 1; wifi = 48%
02/05/18 17:54:17 INFO BBController: Tick 1 => 1; wifi = 48%
02/05/18 17:56:17 INFO BBController: Tick 1 => 1; wifi = 50%
02/05/18 17:58:17 INFO BBController: Tick 1 => 1; wifi = 47%
02/05/18 18:00:17 INFO BBController: Tick 1 => 1; wifi = 48%
02/05/18 18:02:17 INFO BBController: Tick 1 => 1; wifi = 50%
02/05/18 18:04:17 INFO BBController: Tick 1 => 1; wifi = 48%
02/05/18 18:06:17 INFO BBController: Tick 1 => 1; wifi = 48%
02/05/18 18:08:17 INFO BBController: Tick 1 => 1; wifi = 48%
02/05/18 18:10:17 INFO BBController: Tick 1 => 1; wifi = 47%
02/05/18 18:12:17 INFO BBController: Tick 1 => 1; wifi = 47%
02/05/18 18:14:17 INFO BBController: Tick 1 => 1; wifi = 50%
02/05/18 18:16:17 INFO BBController: Tick 1 => 1; wifi = 47%
02/05/18 18:18:17 INFO BBController: Tick 1 => 1; wifi = 50%
02/05/18 18:20:17 INFO BBController: Tick 1 => 1; wifi = 45%
02/05/18 18:22:17 INFO BBController: Tick 1 => 1; wifi = 48%
02/05/18 18:24:17 INFO BBController: Tick 1 => 1; wifi = 45%
02/05/18 18:26:17 INFO BBController: Tick 1 => 1; wifi = 45%
02/05/18 18:28:17 INFO BBController: Tick 1 => 1; wifi = 47%
02/05/18 18:30:17 INFO BBController: Tick 1 => 1; wifi = 32%
02/05/18 18:32:17 INFO BBController: Tick 1 => 1; wifi = 48%
02/05/18 18:34:17 INFO BBController: Tick 1 => 1; wifi = 50%
02/05/18 18:36:17 INFO BBController: Tick 1 => 1; wifi = 50%
02/05/18 18:38:17 INFO BBController: Tick 1 => 1; wifi = 48%
02/05/18 18:40:17 INFO BBController: Tick 1 => 1; wifi = 50%
02/05/18 18:42:17 INFO BBController: Tick 1 => 1; wifi = 45%
02/05/18 18:44:17 INFO BBController: Tick 1 => 1; wifi = 45%
02/05/18 18:46:17 INFO BBController: Tick 1 => 1; wifi = 48%
02/05/18 18:48:18 INFO BBController: Tick 1 => 1; wifi = 50%
02/05/18 18:50:18 INFO BBController: Tick 1 => 1; wifi = 48%
02/05/18 18:52:18 INFO BBController: Tick 1 => 1; wifi = 50%
02/05/18 18:54:18 INFO BBController: Tick 1 => 1; wifi = 48%
02/05/18 18:56:18 INFO BBController: Tick 1 => 1; wifi = 50%
02/05/18 18:58:18 INFO BBController: Tick 1 => 1; wifi = 50%
02/05/18 19:00:18 INFO BBController: Tick 1 => 1; wifi = 50%
02/05/18 19:02:18 INFO BBController: Tick 1 => 1; wifi = 50%
02/05/18 19:04:18 INFO BBController: Tick 1 => 1; wifi = 50%
02/05/18 19:06:18 INFO BBController: Tick 1 => 1; wifi = 48%
02/05/18 19:08:18 INFO BBController: Tick 1 => 1; wifi = 48%
02/05/18 19:10:18 INFO BBController: Tick 1 => 1; wifi = 48%
02/05/18 19:12:18 INFO BBController: Tick 1 => 1; wifi = 48%
02/05/18 19:14:18 INFO BBController: Tick 1 => 1; wifi = 50%
02/05/18 19:16:18 INFO BBController: Tick 1 => 1; wifi = 48%
02/05/18 19:18:18 INFO BBController: Tick 1 => 1; wifi = 50%
02/05/18 19:20:18 INFO BBController: Tick 1 => 1; wifi = 50%
02/05/18 19:22:18 INFO BBController: Tick 1 => 1; wifi = 50%
02/05/18 19:24:18 INFO BBController: Tick 1 => 1; wifi = 50%
02/05/18 19:26:18 INFO BBController: Tick 1 => 1; wifi = 48%
02/05/18 19:28:18 INFO BBController: Tick 1 => 1; wifi = 50%
02/05/18 19:30:18 INFO BBController: Tick 1 => 1; wifi = 50%
02/05/18 19:32:18 INFO BBController: Tick 1 => 1; wifi = 48%
02/05/18 19:34:18 INFO BBController: Tick 1 => 1; wifi = 47%
02/05/18 19:36:18 INFO BBController: Tick 1 => 1; wifi = 45%
02/05/18 19:38:18 INFO BBController: Tick 1 => 1; wifi = 44%
02/05/18 19:40:18 INFO BBController: Tick 1 => 1; wifi = 44%
02/05/18 19:42:18 INFO BBController: Tick 1 => 1; wifi = 47%
02/05/18 19:44:18 INFO BBController: Tick 1 => 1; wifi = 47%
02/05/18 19:46:18 INFO BBController: Tick 1 => 1; wifi = 48%
02/05/18 19:48:18 INFO BBController: Tick 1 => 1; wifi = 45%
02/05/18 19:50:18 INFO BBController: Tick 1 => 1; wifi = 47%
02/05/18 19:52:18 INFO BBController: Tick 1 => 1; wifi = 47%
02/05/18 19:54:18 INFO BBController: Tick 1 => 1; wifi = 45%
02/05/18 19:56:18 INFO BBController: Tick 1 => 1; wifi = 45%
02/05/18 19:58:18 INFO BBController: Tick 1 => 1; wifi = 47%
02/05/18 20:00:18 INFO BBController: Tick 1 => 1; wifi = 48%
02/05/18 20:02:18 INFO BBController: Tick 1 => 1; wifi = 47%
02/05/18 20:04:18 INFO BBController: Tick 1 => 1; wifi = 47%
02/05/18 20:06:18 INFO BBController: Tick 1 => 1; wifi = 48%
02/05/18 20:08:18 INFO BBController: Tick 1 => 1; wifi = 48%
02/05/18 20:10:18 INFO BBController: Tick 1 => 1; wifi = 47%
02/05/18 20:12:18 INFO BBController: Tick 1 => 1; wifi = 47%
02/05/18 20:14:18 INFO BBController: Tick 1 => 1; wifi = 50%
02/05/18 20:16:18 INFO BBController: Tick 1 => 1; wifi = 48%
02/05/18 20:18:18 INFO BBController: Tick 1 => 1; wifi = 48%
02/05/18 20:20:18 INFO BBController: Tick 1 => 1; wifi = 38%
02/05/18 20:22:18 INFO BBController: Tick 1 => 1; wifi = 45%
02/05/18 20:24:18 INFO BBController: Tick 1 => 1; wifi = 42%
02/05/18 20:26:18 INFO BBController: Tick 1 => 1; wifi = 44%
02/05/18 20:28:18 INFO BBController: Tick 1 => 1; wifi = 47%
02/05/18 20:30:18 INFO BBController: Tick 1 => 1; wifi = 47%
02/05/18 20:32:18 INFO BBController: Tick 1 => 1; wifi = 48%
02/05/18 20:34:18 INFO BBController: Tick 1 => 1; wifi = 47%
02/05/18 20:36:18 INFO BBController: Tick 1 => 1; wifi = 47%
02/05/18 20:38:18 INFO BBController: Tick 1 => 1; wifi = 48%
02/05/18 20:40:18 INFO BBController: Tick 1 => 1; wifi = 47%
02/05/18 20:42:18 INFO BBController: Tick 1 => 1; wifi = 45%
02/05/18 20:44:18 INFO BBController: Tick 1 => 1; wifi = 47%
02/05/18 20:46:18 INFO BBController: Tick 1 => 1; wifi = 47%
02/05/18 20:48:18 INFO BBController: Tick 1 => 1; wifi = 47%
02/05/18 20:50:18 INFO BBController: Tick 1 => 1; wifi = 47%
02/05/18 20:52:18 INFO BBController: Override event expired, deleting (BBEvent12 421622:52:15, 421628:52:15, 100)
02/05/18 20:52:18 INFO BBController: Tick 1 => 0; wifi = 48%
02/05/18 20:54:18 INFO BBController: Tick 0 => 0; wifi = 48%
02/05/18 20:56:18 INFO BBController: Tick 0 => 0; wifi = 47%
02/05/18 20:58:18 INFO BBController: Tick 0 => 0; wifi = 47%
02/05/18 21:00:18 INFO BBController: Tick 0 => 0; wifi = 47%
02/05/18 21:02:18 INFO BBController: Tick 0 => 0; wifi = 48%
02/05/18 21:04:18 INFO BBController: Tick 0 => 0; wifi = 45%
02/05/18 21:06:18 INFO BBController: Tick 0 => 0; wifi = 45%
02/05/18 21:08:18 INFO BBController: Tick 0 => 0; wifi = 48%
02/05/18 21:10:18 INFO BBController: Tick 0 => 0; wifi = 48%
02/05/18 21:12:18 INFO BBController: Tick 0 => 0; wifi = 47%
02/05/18 21:14:18 INFO BBController: Tick 0 => 0; wifi = 47%
02/05/18 21:16:18 INFO BBController: Tick 0 => 0; wifi = 47%
02/05/18 21:18:18 INFO BBController: Tick 0 => 0; wifi = 48%
02/05/18 21:20:18 INFO BBController: Tick 0 => 0; wifi = 48%
02/05/18 21:22:19 INFO BBController: Tick 0 => 0; wifi = 47%
02/05/18 21:24:19 INFO BBController: Tick 0 => 0; wifi = 47%
02/05/18 21:26:19 INFO BBController: Tick 0 => 0; wifi = 48%
02/05/18 21:28:19 INFO BBController: Tick 0 => 0; wifi = 48%
02/05/18 21:30:19 INFO BBController: Tick 0 => 0; wifi = 47%
02/05/18 21:32:19 INFO BBController: Tick 0 => 0; wifi = 45%
02/05/18 21:33:12 INFO BBWebUI: <Request 'http://homefire.cf/get_status' [GET]> from 192.168.0.26
02/05/18 21:33:12 INFO BBWebUI: <Request 'http://homefire.cf/set_override_event/1517845712/1517867312/100.0' [GET]> from 192.168.0.26
02/05/18 21:33:12 INFO BBController: new (BBEvent13 421623:48:32, 421629:48:32, 100)
02/05/18 21:33:12 INFO BBController: Tick 1 => 1; wifi = 57%
02/05/18 21:35:12 INFO BBController: Tick 1 => 1; wifi = 44%
02/05/18 21:37:12 INFO BBController: Tick 1 => 1; wifi = 47%
02/05/18 21:39:12 INFO BBController: Tick 1 => 1; wifi = 45%
02/05/18 21:41:12 INFO BBController: Tick 1 => 1; wifi = 44%
02/05/18 21:41:16 INFO BBWebUI: <Request 'http://homefire.cf/get_status' [GET]> from 192.168.0.26
02/05/18 21:41:18 INFO BBWebUI: <Request 'http://homefire.cf/' [GET]> from 192.168.0.26
02/05/18 21:41:19 INFO BBWebUI: <Request 'http://homefire.cf/static/bootstrap/css/bootstrap-slate.css' [GET]> from 192.168.0.26
02/05/18 21:41:19 INFO BBWebUI: <Request 'http://homefire.cf/static/style.css?757' [GET]> from 192.168.0.26
02/05/18 21:41:19 INFO BBWebUI: <Request 'http://homefire.cf/static/jquery.js' [GET]> from 192.168.0.26
02/05/18 21:41:19 INFO BBWebUI: <Request 'http://homefire.cf/static/moment.min.js' [GET]> from 192.168.0.26
02/05/18 21:41:19 INFO BBWebUI: <Request 'http://homefire.cf/static/bootstrap/js/bootstrap.min.js' [GET]> from 192.168.0.26
02/05/18 21:41:19 INFO BBWebUI: <Request 'http://homefire.cf/static/bootstrap-switch-master/dist/css/bootstrap3/bootstrap-switch.min.css' [GET]> from 192.168.0.26
02/05/18 21:41:19 INFO BBWebUI: <Request 'http://homefire.cf/static/bootstrap-switch-master/dist/js/bootstrap-switch.min.js' [GET]> from 192.168.0.26
02/05/18 21:41:19 INFO BBWebUI: <Request 'http://homefire.cf/static/favicon-32x32.png' [GET]> from 192.168.0.26
02/05/18 21:41:19 INFO BBWebUI: <Request 'http://homefire.cf/static/bootstrap/fonts/glyphicons-halflings-regular.woff2' [GET]> from 192.168.0.26
02/05/18 21:41:19 INFO BBWebUI: <Request 'http://homefire.cf/push_subscribe' [POST]> from 192.168.0.26
02/05/18 21:41:20 INFO BBWebUI: <Request 'http://homefire.cf/sw.js' [GET]> from 192.168.0.26
02/05/18 21:41:20 INFO BBWebUI: here
02/05/18 21:43:12 INFO BBController: Tick 1 => 1; wifi = 45%
02/05/18 21:45:12 INFO BBController: Tick 1 => 1; wifi = 45%
02/05/18 21:47:12 INFO BBController: Tick 1 => 1; wifi = 45%
02/05/18 21:49:12 INFO BBController: Override event expired, deleting (BBEvent13 421623:48:32, 421629:48:32, 100)
02/05/18 21:49:12 INFO BBController: Tick 1 => 0; wifi = 45%
